URL,Preisseite,Latitude,Longitude,Stellplatz am Wasser,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Hauptsaison,Nebensaison,Preis,Name,Ortschaft,Website,Sternebewertung,Aktivitäten,Touristenstellplätze,open (seasons 1),open (seasons 2),open (seasons 3),open (seasons 4),open (seasons 5),open (seasons 6),open (seasons 7),Sportplatz,Golf,Tennis,Hallenbad,Freibad,Bademöglichkeit,Babypool,Bootsvermietung,Fahrradvermietung,Unterhaltungsprogramm,Spielplatz,Disco,Wifi,Aufenthaltsraum,Informationsstelle,Behindertengerechter Zugang,Haustierfreundlichkeit,Gemeinschaftsküche,Grillplatz,Restaurant,Take away,Laden mit einfachem Angebot,Kiosk,Einkaufzentrum,Laden mit reichem Angebot,Waschmaschine,Trockner,Wandern,See mit Kies- oder Sandstrand,See mit Steinstrand,Fluss,Bahnhof,Busstation,VSC membership,TCS membership,SCCV membership,Öffnungszeit[Tage],Öffnungszeit[%],Region,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Waschmaschine und Trockner,Gastronomie,Shop,Strandzugang,Mitgliedschaften
https://camping.ch/de/campingplatz/zuerich/maur/rausenbach?l=true,https://www.camping-rausenbach.ch/preisliste,47.34622,8.66947,0,0,1,0,0,0,1,28.5,Rausenbach,8124 Maur (ZH),www.zeltklub.ch,0,11,40.0,01.04.2024 − 20.10.2024,,,,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,202,0.55,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https://camping.ch/de/campingplatz/zuerich/maur/rausenbach?l=true,https://www.camping-rausenbach.ch/preisliste,47.34622,8.66947,1,0,0,1,0,0,1,34.5,Rausenbach,8124 Maur (ZH),www.zeltklub.ch,0,11,40.0,01.04.2024 − 20.10.2024,,,,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,202,0.55,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https://camping.ch/de/campingplatz/zuerich/maur/rausenbach?l=true,https://www.camping-rausenbach.ch/preisliste,47.34622,8.66947,0,0,1,0,0,1,0,32.5,Rausenbach,8124 Maur (ZH),www.zeltklub.ch,0,11,40.0,01.04.2024 − 20.10.2024,,,,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,202,0.55,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https://camping.ch/de/campingplatz/zuerich/maur/rausenbach?l=true,https://www.camping-rausenbach.ch/preisliste,47.34622,8.66947,1,0,0,1,0,1,0,42.5,Rausenbach,8124 Maur (ZH),www.zeltklub.ch,0,11,40.0,01.04.2024 − 20.10.2024,,,,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,202,0.55,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https://camping.ch/de/campingplatz/zentralschweiz/meierskappel/gerbe?l=true,https://www.swiss-bauernhof.ch/camping/,47.12139194,8.445936944,0,1,1,0,0,0,1,31.7,Erlebnisbauernhof & Camping Gerbe,6344 Meierskappel (LU),www.swiss-bauernhof.ch,3,10,60.0,01.03.2024 − 31.10.2024,,,,,,,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,244,0.67,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2
https://camping.ch/de/campingplatz/zentralschweiz/meierskappel/gerbe?l=true,https://www.swiss-bauernhof.ch/camping/,47.12139194,8.445936944,0,1,0,1,0,0,1,39.2,Erlebnisbauernhof & Camping Gerbe,6344 Meierskappel (LU),www.swiss-bauernhof.ch,3,10,60.0,01.03.2024 − 31.10.2024,,,,,,,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,244,0.67,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2
https://camping.ch/de/campingplatz/zentralschweiz/meierskappel/gerbe?l=true,https://www.swiss-bauernhof.ch/camping/,47.12139194,8.445936944,0,1,1,0,0,1,0,36.7,Erlebnisbauernhof & Camping Gerbe,6344 Meierskappel (LU),www.swiss-bauernhof.ch,3,10,60.0,01.03.2024 − 31.10.2024,,,,,,,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,244,0.67,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2
https://camping.ch/de/campingplatz/zentralschweiz/meierskappel/gerbe?l=true,https://www.swiss-bauernhof.ch/camping/,47.12139194,8.445936944,0,1,0,1,0,1,0,44.2,Erlebnisbauernhof & Camping Gerbe,6344 Meierskappel (LU),www.swiss-bauernhof.ch,3,10,60.0,01.03.2024 − 31.10.2024,,,,,,,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,244,0.67,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2
https://camping.ch/de/campingplatz/zentralschweiz/morschach/ferienhof-rueti?l=true,https://www.ferienhof-rueti.ch/camping,46.99030694,8.633943889,0,1,0,1,0,1,1,29.0,Ferienhof Rüti,6443 Morschach (SZ),www.ferienhof-rueti.ch,3,11,20.0,Sommer: 01.04.2024 − 31.10.2024,01.11.2024 − 31.03.2025,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,363,0.99,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
https://camping.ch/de/campingplatz/zentralschweiz/luzern/camping-international-lido-luzern?l=true,https://camping-international.ch/luzern/de/wohnwagen-wohnmobil/,47.05000806,8.337648889,0,1,0,1,0,1,0,40.35,Camping International Lido Luzern,6005 Luzern (LU),www.camping-international.ch,4,11,135.0,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,365,1.0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
https://camping.ch/de/campingplatz/zentralschweiz/luzern/camping-international-lido-luzern?l=true,https://camping-international.ch/luzern/de/wohnwagen-wohnmobil/,47.05000806,8.337648889,0,1,1,0,0,1,0,50.35,Camping International Lido Luzern,6005 Luzern (LU),www.camping-international.ch,4,11,135.0,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,365,1.0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
