URL;Preisseite;Latitude;Longitude;Stellplatz am Wasser;weiter Unterküfte;kleiner Platz (<80 m2);mittlerer Platz  (~100 m2);grosser Platz (>110 m2);Hauptsaison;Nebensaison;Preis
https://camping.ch/de/campingplatz/graubuenden/silvaplana/silvaplana?l=true;https://campingsilvaplana.ch/campingplatz/preise-reglement/;46.45608306;9.793265;0;0;1;0;0;1;0;32.5
https://camping.ch/de/campingplatz/graubuenden/silvaplana/silvaplana?l=true;https://campingsilvaplana.ch/campingplatz/preise-reglement/;46.45608306;9.793265;0;0;0;0;1;1;0;37.5
https://camping.ch/de/campingplatz/graubuenden/maloja/camping-maloja-plan-curtinac?l=true;https://www.camping-maloja.ch/camping/preise/;46.40552194;9.710378889;0;0;1;0;0;1;1;34.5
https://camping.ch/de/campingplatz/graubuenden/vicosoprano/camping-mulina?l=true;https://campingmulina.ch/downloads/Preisliste_Sommer_2024.pdf;46.356745;9.630671944;0;0;1;0;0;1;1;31.6
https://camping.ch/de/campingplatz/graubuenden/li-curt/boomerang?l=true;https://de.camping-boomerang.ch/myboomerang/preise-und-angebote;46.30713194;10.06384389;0;1;1;0;0;1;0;36.8
https://camping.ch/de/campingplatz/graubuenden/li-curt/boomerang?l=true;https://de.camping-boomerang.ch/myboomerang/preise-und-angebote;46.30713194;10.06384389;0;1;1;0;0;0;1;33.8
https://camping.ch/de/campingplatz/graubuenden/le-prese/camping-cavresc?l=true;https://campingcavresc.ch/tariffe-camping/?lang=de;46.29412306;10.08107611;0;1;1;0;0;1;0;36.8
https://camping.ch/de/campingplatz/graubuenden/le-prese/camping-cavresc?l=true;https://campingcavresc.ch/tariffe-camping/?lang=de;46.29412306;10.08107611;0;1;1;0;0;0;1;33.8
https://camping.ch/de/campingplatz/graubuenden/madulain/camping-madulain?l=true;https://campingmadulain.ch/;46.58763889;9.94004;0;1;1;0;0;0;1;27
https://camping.ch/de/campingplatz/graubuenden/madulain/camping-madulain?l=true;https://campingmadulain.ch/;46.58763889;9.94004;0;1;1;0;0;1;0;30.5
https://camping.ch/de/campingplatz/graubuenden/zernez/cul?l=true;https://camping-cul.com/preisliste2024;46.69780611;10.08690194;0;0;1;0;0;1;1;35
https://camping.ch/de/campingplatz/graubuenden/sta-maria/camping-p-da-munt?l=true;https://campingstamaria.ch/preise/;46.59682;10.42574111;0;0;1;0;0;1;1;31
https://camping.ch/de/campingplatz/graubuenden/scuol/tcs-camping-scuol?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-scuol.php;46.79119889;10.29819194;0;1;0;1;0;0;1;37
https://camping.ch/de/campingplatz/graubuenden/scuol/tcs-camping-scuol?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-scuol.php;46.79119889;10.29819194;0;1;0;1;0;1;0;50
https://camping.ch/de/campingplatz/graubuenden/sur-en-sent/sur-en-sent?l=true;https://v3.onlinebooking.dk/v3suren?from=03-07-2024&to=04-07-2024&step=1;46.81859;10.36594;0;1;1;0;0;1;0;34.6
https://camping.ch/de/campingplatz/graubuenden/sur-en-sent/sur-en-sent?l=true;https://v3.onlinebooking.dk/v3suren?from=03-07-2024&to=04-07-2024&step=1;46.81859;10.36594;0;1;1;0;0;0;1;31.5
https://camping.ch/de/campingplatz/graubuenden/strada/arina?l=true;http://campingarina.ch/files/Camping-Preise-2022.pdf;46.86239;10.43376;0;1;1;0;0;1;0;27.2
https://camping.ch/de/campingplatz/graubuenden/strada/arina?l=true;http://campingarina.ch/files/Camping-Preise-2022.pdf;46.86239;10.43376;0;1;1;0;0;0;1;22.1
https://camping.ch/de/campingplatz/graubuenden/samnaun/camping-samnaun?l=true;https://www.campingresort-samnaun.ch/fileadmin/files/PDF/Preisliste_Camping_Samnaun.pdf;46.949325;10.36721306;0;0;1;0;0;1;0;73
https://camping.ch/de/campingplatz/graubuenden/samnaun/camping-samnaun?l=true;https://www.campingresort-samnaun.ch/fileadmin/files/PDF/Preisliste_Camping_Samnaun.pdf;46.949325;10.36721306;0;0;1;0;0;0;1;65
https://camping.ch/de/campingplatz/graubuenden/mesocco/san-bernardino?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/graubuenden/rona/wohnmobilstellplatz-rona?l=true;https://www.wohnmobilstellplatz-rona.com/camping;46.56138889;9.623888889;0;1;1;0;0;1;0;45
https://camping.ch/de/campingplatz/graubuenden/rona/wohnmobilstellplatz-rona?l=true;https://www.wohnmobilstellplatz-rona.com/camping;46.56138889;9.623888889;0;1;1;0;0;0;1;40
https://camping.ch/de/campingplatz/graubuenden/sarn-heinzenberg/stellplatz_plus?l=true;https://www.stellplatzplus-heinzenberg.ch/angebot;46.72315;9.40391;0;0;1;0;0;1;0;32
https://camping.ch/de/campingplatz/graubuenden/sarn-heinzenberg/stellplatz_plus?l=true;https://www.stellplatzplus-heinzenberg.ch/angebot;46.72315;9.40391;0;0;1;0;0;0;1;29
https://camping.ch/de/campingplatz/ostschweiz/kloental/im-vorauen?l=true;http://www.zkgl.ch/vor.htm;47.02469806;8.945551944;0;1;1;0;0;0;1;26.2
https://camping.ch/de/campingplatz/ostschweiz/kloental/im-vorauen?l=true;http://www.zkgl.ch/vor.htm;47.02469806;8.945551944;0;1;1;0;0;1;0;29.2
https://camping.ch/de/campingplatz/ostschweiz/kloental/guentlenau?l=true;http://www.zkgl.ch/preise.htm;47.03091389;9.003848056;0;0;1;0;0;0;1;26.2
https://camping.ch/de/campingplatz/ostschweiz/kloental/guentlenau?l=true;http://www.zkgl.ch/preise.htm;47.03091389;9.003848056;0;0;1;0;0;1;0;29.2
https://camping.ch/de/campingplatz/ostschweiz/weesen/camping-gaesi?l=true;http://www.zkgl.ch/preise.htm;47.127695;9.109821944;0;0;1;0;0;0;1;26.2
https://camping.ch/de/campingplatz/ostschweiz/weesen/camping-gaesi?l=true;http://www.zkgl.ch/preise.htm;47.127695;9.109821944;0;0;1;0;0;1;0;29.2
https://camping.ch/de/campingplatz/ostschweiz/walenstadt/see-camping?l=true;https://see-camping.ch/wp-content/uploads/2023/11/Tarif-2024.pdf;47.117205;9.300128889;0;0;1;0;0;1;1;25
https://camping.ch/de/campingplatz/ostschweiz/walenstadt/see-camping?l=true;https://see-camping.ch/wp-content/uploads/2023/11/Tarif-2024.pdf;47.117205;9.300128889;0;0;0;1;0;1;1;45
https://camping.ch/de/campingplatz/ostschweiz/flumserberg-grossberg/hoefli?l=true;https://camping.ch/de/campingplatz/ostschweiz/flumserberg-grossberg/hoefli?l=true;47.09958806;9.302458056;0;0;1;0;0;1;1;22.4
https://camping.ch/de/campingplatz/ostschweiz/bad-ragaz/giessenpark?l=true;https://www.camping-badragaz.ch/stellplatz-classic;47.005745;9.511658889;0;1;1;0;0;1;1;30
https://camping.ch/de/campingplatz/ostschweiz/bad-ragaz/giessenpark?l=true;https://www.camping-badragaz.ch/stellplatz-comfort;47.005745;9.511658889;0;1;0;1;0;1;1;35.36
https://camping.ch/de/campingplatz/ostschweiz/goldingen/atzmaennig?l=true;https://www.atzmaennig.ch/de/uebernachten/camping/;47.28559;8.995666111;0;1;1;0;0;1;1;22.5
https://camping.ch/de/campingplatz/ostschweiz/schoenengrund/camping-schoenengrund?l=true;https://www.camping-schoenengrund.ch/camping;47.32921194;9.224351944;0;1;1;0;0;1;1;21.5
https://camping.ch/de/campingplatz/ostschweiz/krummenau/adler?l=true;https://camping.ch/de/campingplatz/ostschweiz/krummenau/adler?l=true;47.24578;9.173111111;0;0;1;0;0;1;1;13
https://camping.ch/de/campingplatz/ostschweiz/wildhaus/camping-schafbergblick?l=true;http://www.schafbergblick.ch/5173.html;47.20012694;9.360601111;0;0;1;0;0;1;1;23.6
https://camping.ch/de/campingplatz/ostschweiz/winden/camping-manser?l=true;https://www.manserferien.ch/wp-content/uploads/2024/02/Preisliste-Camping-Version-01_2024.pdf;47.51020111;9.361526111;0;1;1;0;0;1;1;25.5
https://camping.ch/de/campingplatz/ostschweiz/winden/camping-manser?l=true;https://www.manserferien.ch/wp-content/uploads/2024/02/Preisliste-Camping-Version-01_2024.pdf;47.51020111;9.361526111;0;1;0;1;0;1;1;34
https://camping.ch/de/campingplatz/ostschweiz/bernhardzell/st-gallen-wittenbach?l=true;http://www.ccc-stgallen.ch/preise.html;47.45953;9.364668889;0;0;1;0;0;1;0;33
https://camping.ch/de/campingplatz/ostschweiz/bernhardzell/st-gallen-wittenbach?l=true;http://www.ccc-stgallen.ch/preise.html;47.45953;9.364668889;0;0;0;1;0;1;0;48
https://camping.ch/de/campingplatz/ostschweiz/bernhardzell/st-gallen-wittenbach?l=true;http://www.ccc-stgallen.ch/preise.html;47.45953;9.364668889;0;0;1;0;0;0;1;30.4
https://camping.ch/de/campingplatz/ostschweiz/bernhardzell/st-gallen-wittenbach?l=true;http://www.ccc-stgallen.ch/preise.html;47.45953;9.364668889;0;0;0;1;0;0;1;43.9
https://camping.ch/de/campingplatz/ostschweiz/altenrhein/camping-idyll?l=true;https://www.cgsg.ch/?page_id=2385;47.49152;9.56531;0;0;1;0;0;1;1;29.7
https://camping.ch/de/campingplatz/ostschweiz/st-margrethen/strandbad-camping-bruggerhorn?l=true;https://www.stmargrethen.ch/public/upload/assets/1622/Prospekt%20Bruggerhorn%202017-05.pdf?fp=1557835818931;47.45086611;9.656895;0;0;1;0;0;1;1;23
https://camping.ch/de/campingplatz/ostschweiz/diepoldsau/strandbad-diepoldsau?l=true;https://files.designer.hoststar.ch/ec/2c/ec2c48de-ae2e-4383-afec-74f14eb16af9.pdf;47.37852694;9.670456944;0;1;1;0;0;1;1;32.5
https://camping.ch/de/campingplatz/ostschweiz/kriessern/sonnensee?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/ostschweiz/gonten/jakobsbad?l=true;https://camping-jakobsbad.ch/wordpress/?page_id=44;47.31962111;9.328458889;0;0;1;0;0;1;1;30.5
https://camping.ch/de/campingplatz/ostschweiz/buchs/werdenberg?l=true;https://www.verkehrsverein-buchs.ch/_files/ugd/4afc62_48f0312b10aa4f99a44f6f91b78a1937.pdf;47.16567194;9.46525;0;1;1;0;0;1;1;27.5
https://camping.ch/de/campingplatz/ostschweiz/buchs/werdenberg?l=true;https://www.verkehrsverein-buchs.ch/_files/ugd/4afc62_48f0312b10aa4f99a44f6f91b78a1937.pdf;47.16567194;9.46525;0;1;0;1;0;1;1;37
https://camping.ch/de/campingplatz/ostschweiz/kaltenbach/chaemihuette?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/ostschweiz/mammern/guldifuss?l=true;https://www.guldifuss.ch/camping;47.64618889;8.923493889;0;0;1;0;0;1;1;20.5
https://camping.ch/de/campingplatz/ostschweiz/kreuzlingen/fischerhaus?l=true;https://camping-fischerhaus.ch/preise/#preisliste-section;47.64721111;9.199013889;0;1;1;0;0;1;1;40.5
https://camping.ch/de/campingplatz/ostschweiz/kreuzlingen/fischerhaus?l=true;https://camping-fischerhaus.ch/preise/#preisliste-section;47.64721111;9.199013889;0;1;0;1;0;1;1;48.5
https://camping.ch/de/campingplatz/ostschweiz/frauenfeld/aumuehle?l=true;https://www.cctg.ch/preisliste.html;47.540625;8.898533056;0;1;1;0;0;1;1;34
https://camping.ch/de/campingplatz/ostschweiz/bischofszell/leutswil?l=true;https://www.cctg.ch/preisliste1.html;47.50182611;9.275561111;0;1;1;0;0;1;1;34
https://camping.ch/de/campingplatz/ostschweiz/altnau/camping-ruderbaum?l=true;https://www.ruderbaum.ch/Touristencamping.html;47.62266;9.264886111;0;1;1;0;0;0;1;22
https://camping.ch/de/campingplatz/ostschweiz/altnau/camping-ruderbaum?l=true;https://www.ruderbaum.ch/Touristencamping.html;47.62266;9.264886111;0;1;1;0;0;1;0;23
https://camping.ch/de/campingplatz/ostschweiz/uttwil/campingplatz-amriswil?l=true;https://strandbad-amriswil.ch/index.php/camping;47.58928111;9.333148889;0;1;1;0;0;1;1;35
https://camping.ch/de/campingplatz/ostschweiz/egnach/camping-seehorn?l=true;https://www.seehorn.ch/wp-content/uploads/Campingpreisliste-fuer-Webseite.pdf;47.53563111;9.3992;0;1;0;1;0;0;1;33
https://camping.ch/de/campingplatz/ostschweiz/egnach/camping-seehorn?l=true;https://www.seehorn.ch/wp-content/uploads/Campingpreisliste-fuer-Webseite.pdf;47.53563111;9.3992;0;1;0;0;1;0;1;41
https://camping.ch/de/campingplatz/ostschweiz/egnach/camping-seehorn?l=true;https://www.seehorn.ch/wp-content/uploads/Campingpreisliste-fuer-Webseite.pdf;47.53563111;9.3992;0;1;0;1;0;1;0;42
https://camping.ch/de/campingplatz/ostschweiz/egnach/camping-seehorn?l=true;https://www.seehorn.ch/wp-content/uploads/Campingpreisliste-fuer-Webseite.pdf;47.53563111;9.3992;0;1;0;0;1;1;0;53
https://camping.ch/de/campingplatz/ostschweiz/arbon/buchhorn?l=true;https://camping-arbon.ch/unterkuenfte/;47.52430111;9.420936111;0;1;0;1;0;0;1;31.5
https://camping.ch/de/campingplatz/ostschweiz/arbon/buchhorn?l=true;https://camping-arbon.ch/unterkuenfte/;47.52430111;9.420936111;1;1;0;1;0;1;0;39.5
https://camping.ch/de/campingplatz/ostschweiz/arbon/buchhorn?l=true;https://camping-arbon.ch/unterkuenfte/;47.52430111;9.420936111;0;1;0;1;0;1;1;35.5
https://camping.ch/de/campingplatz/ostschweiz/arbon/buchhorn?l=true;https://camping-arbon.ch/unterkuenfte/;47.52430111;9.420936111;0;1;0;0;1;0;1;41.5
https://camping.ch/de/campingplatz/ostschweiz/arbon/buchhorn?l=true;https://camping-arbon.ch/unterkuenfte/;47.52430111;9.420936111;1;1;0;0;1;1;0;49.5
https://camping.ch/de/campingplatz/ostschweiz/arbon/buchhorn?l=true;https://camping-arbon.ch/unterkuenfte/;47.52430111;9.420936111;0;1;0;0;1;1;1;45.5
https://camping.ch/de/campingplatz/ostschweiz/stein-a-rhein/grenzstein?l=true;http://www.campinggrenzstein.ch/0000009bd809ae303/0000009bd80a87411/index.html;47.66108806;8.875413056;0;1;1;0;0;1;1;27
https://camping.ch/de/campingplatz/ostschweiz/steckborn/strandbad_steckborn?l=true;https://www.strandbad-steckborn.ch/buchen;47.65892389;8.970706944;0;1;1;0;0;1;1;32
https://camping.ch/de/campingplatz/ostschweiz/langwiesen-sh/camping-schaffhausen-freizeitanlage-rheinwiese?l=true;https://www.camping-schaffhausen.ch/camping/preise/;47.68588194;8.659098056;0;0;1;0;0;0;1;29
https://camping.ch/de/campingplatz/ostschweiz/langwiesen-sh/camping-schaffhausen-freizeitanlage-rheinwiese?l=true;https://www.camping-schaffhausen.ch/camping/preise/;47.68588194;8.659098056;0;0;1;0;0;1;0;35
https://camping.ch/de/campingplatz/ostschweiz/langwiesen-sh/camping-schaffhausen-freizeitanlage-rheinwiese?l=true;https://www.camping-schaffhausen.ch/camping/preise/;47.68588194;8.659098056;1;0;1;0;0;0;1;49
https://camping.ch/de/campingplatz/ostschweiz/langwiesen-sh/camping-schaffhausen-freizeitanlage-rheinwiese?l=true;https://www.camping-schaffhausen.ch/camping/preise/;47.68588194;8.659098056;1;0;1;0;0;1;0;50
https://camping.ch/de/campingplatz/ostschweiz/langwiesen-sh/camping-schaffhausen-freizeitanlage-rheinwiese?l=true;https://www.camping-schaffhausen.ch/camping/preise/;47.68588194;8.659098056;1;0;0;0;1;0;1;59
https://camping.ch/de/campingplatz/ostschweiz/langwiesen-sh/camping-schaffhausen-freizeitanlage-rheinwiese?l=true;https://www.camping-schaffhausen.ch/camping/preise/;47.68588194;8.659098056;1;0;0;0;1;1;0;60
https://camping.ch/de/campingplatz/ostschweiz/Altst%25C3%25A4tten/allmend_rheintal?l=true;https://allmend-rheintal.ch/stellplaetze/;47.36869;9.5524;0;0;1;0;0;1;1;20
https://camping.ch/de/campingplatz/ostschweiz/mammern/seewiese?l=true;https://camping-seewiese.ch/wp-content/uploads/2024/03/Tarife-2024.pdf;47.64595611;8.915589722;0;0;0;1;0;0;1;25
https://camping.ch/de/campingplatz/ostschweiz/mammern/seewiese?l=true;https://camping-seewiese.ch/wp-content/uploads/2024/03/Tarife-2024.pdf;47.64595611;8.915589722;0;0;0;1;0;1;0;28
https://camping.ch/de/campingplatz/zuerich/zuerich/camping-zuerich-fischers-fritz?l=true;https://www.fischers-fritz.ch/media/fischersfritz-camping-preise-sommer.pdf;47.33592194;8.541248056;0;1;0;1;0;1;0;52
https://camping.ch/de/campingplatz/zuerich/zuerich/camping-zuerich-fischers-fritz?l=true;https://www.fischers-fritz.ch/media/fischersfritz-camping-preise-sommer.pdf;47.33592194;8.541248056;1;1;0;1;0;1;0;54
https://camping.ch/de/campingplatz/zuerich/zuerich/camping-zuerich-fischers-fritz?l=true;https://www.fischers-fritz.ch/media/rz_ff_preisliste_wintercamping_2023_24_1.pdf;47.33592194;8.541248056;0;1;0;1;0;0;1;42
https://camping.ch/de/campingplatz/zuerich/zuerich/camping-zuerich-fischers-fritz?l=true;https://www.fischers-fritz.ch/media/rz_ff_preisliste_wintercamping_2023_24_1.pdf;47.33592194;8.541248056;1;1;0;1;0;0;1;44
https://camping.ch/de/campingplatz/zuerich/ottenbach/reussbruecke?l=true;https://www.camping-zurich.ch/preise/;47.28032694;8.395031944;0;0;1;0;0;0;1;27
https://camping.ch/de/campingplatz/zuerich/ottenbach/reussbruecke?l=true;https://www.camping-zurich.ch/preise/;47.28032694;8.395031944;0;0;1;0;0;1;0;34.5
https://camping.ch/de/campingplatz/zuerich/hausen-am-albis/tuerlersee?l=true;https://www.tuerlersee.ch/camping_preise.php;47.26771611;8.509731111;0;0;1;0;0;1;1;31
https://camping.ch/de/campingplatz/zuerich/horgen/sihlwald?l=true;https://campingplatz-sihlwald.ch/preise.html;47.26377306;8.560526944;0;0;1;0;0;1;1;27.5
https://camping.ch/de/campingplatz/zuerich/horgen/sihlwald?l=true;https://campingplatz-sihlwald.ch/preise.html;47.26377306;8.560526944;0;0;0;1;0;1;1;33.5
https://camping.ch/de/campingplatz/zuerich/maur/maurholz?l=true;https://www.camping-maurholz.ch/reservation/preisliste/;47.35552;8.658866111;0;0;1;0;0;0;1;27.5
https://camping.ch/de/campingplatz/zuerich/maur/maurholz?l=true;https://www.camping-maurholz.ch/reservation/preisliste/;47.35552;8.658866111;0;0;1;0;0;1;0;32
https://camping.ch/de/campingplatz/zuerich/maur/naturfreunde-zeltplatz-aschbach?l=true;https://nf-zeltplatz.ch/preise/;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/zuerich/saland/saland?l=true;https://camping-saland.ch/camping-saland/;47.39113694;8.859196111;0;1;1;0;0;1;1;25.1
https://camping.ch/de/campingplatz/zuerich/saland/saland?l=true;https://camping-saland.ch/camping-saland/;47.39113694;8.859196111;0;1;0;1;0;1;1;29.6
https://camping.ch/de/campingplatz/zuerich/hittnau/camping-waldhof?l=true;https://www.campingwaldhof.ch/preise-reservation/;47.35773;8.811323056;0;0;1;0;0;1;1;24
https://camping.ch/de/campingplatz/zuerich/hittnau/camping-waldhof?l=true;https://www.campingwaldhof.ch/preise-reservation/;47.35773;8.811323056;0;0;0;1;0;1;1;36
https://camping.ch/de/campingplatz/zuerich/wildberg/wildberg?l=true;https://www.camping-wildberg.ch/camping/preise/;47.436335;8.828384167;0;1;1;0;0;1;1;22
https://camping.ch/de/campingplatz/zuerich/winterthur/am-schuetzenweiher?l=true;https://www.camping-winterthur.info/_files/ugd/5f2323_c0b4a775fce44ea29f63aac82dda5dd9.pdf;47.51958;8.716405;0;0;1;0;0;1;1;34
https://camping.ch/de/campingplatz/zuerich/winterthur/am-schuetzenweiher?l=true;https://www.camping-winterthur.info/_files/ugd/5f2323_c0b4a775fce44ea29f63aac82dda5dd9.pdf;47.51958;8.716405;0;0;0;1;0;1;1;38
https://camping.ch/de/campingplatz/zuerich/guetighausen/guetighausen?l=true;https://www.campingplatz-guetighausen.ch/infos/unsere-preise/;47.58831806;8.74053;0;0;1;0;0;1;1;19.5
https://camping.ch/de/campingplatz/zuerich/kleinandelfingen/raessenwies?l=true;https://www.tcs-ccz.ch/raessenwies-preise;47.59683111;8.686056944;0;0;1;0;0;0;1;26.5
https://camping.ch/de/campingplatz/zuerich/kleinandelfingen/raessenwies?l=true;https://www.tcs-ccz.ch/raessenwies-preise;47.59683111;8.686056944;0;0;1;0;0;1;0;31
https://camping.ch/de/campingplatz/zuerich/flaach/tcs-camping-flaach-am-rhein?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-flaach-am-rhein.php;47.57918889;8.58118;0;1;1;0;0;0;1;38
https://camping.ch/de/campingplatz/zuerich/flaach/tcs-camping-flaach-am-rhein?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-flaach-am-rhein.php;47.57918889;8.58118;0;1;1;0;0;1;0;50
https://camping.ch/de/campingplatz/zuerich/flaach/tcs-camping-flaach-am-rhein?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-flaach-am-rhein.php;47.57918889;8.58118;0;1;0;1;0;0;1;48
https://camping.ch/de/campingplatz/zuerich/flaach/tcs-camping-flaach-am-rhein?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-flaach-am-rhein.php;47.57918889;8.58118;0;1;0;1;0;1;0;60
https://camping.ch/de/campingplatz/zuerich/flaach/tcs-camping-flaach-am-rhein?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-flaach-am-rhein.php;47.57918889;8.58118;0;1;0;0;1;0;1;56
https://camping.ch/de/campingplatz/zuerich/flaach/tcs-camping-flaach-am-rhein?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-flaach-am-rhein.php;47.57918889;8.58118;0;1;0;0;1;1;0;70
https://camping.ch/de/campingplatz/zentralschweiz/willerzell/grueene-aff?l=true;https://www.grueneaff.ch/camping/preise/;47.13924194;8.79198;0;1;1;0;0;1;1;24.3
https://camping.ch/de/campingplatz/zentralschweiz/euthal/camping-euthal?l=true;https://www.camping-euthal.ch/preise;47.09720194;8.812156111;0;0;1;0;0;1;1;38.6
https://camping.ch/de/campingplatz/zentralschweiz/unteriberg/camping-forellenhof?l=true;https://www.camping-forellenhof.ch/preise/;47.04461306;8.800121111;0;0;1;0;0;1;1;25
https://camping.ch/de/campingplatz/zentralschweiz/muotathal/camping-husky-lodge?l=true;https://www.erlebniswelt.ch/camping/preise/;46.97077694;8.78875;0;1;1;0;0;1;1;38
https://camping.ch/de/campingplatz/zentralschweiz/muotathal/camping-husky-lodge?l=true;https://www.erlebniswelt.ch/camping/preise/;46.97077694;8.78875;0;1;0;1;0;1;1;47
https://camping.ch/de/campingplatz/zentralschweiz/oberiberg/oberiberg?l=true;https://www.camping-oberiberg.ch/fileadmin/Dateien/Diverses/Taxordnung_ab_01.05.2023.pdf;47.03532;8.773285;0;1;1;0;0;1;1;27
https://camping.ch/de/campingplatz/zentralschweiz/steinen/camping-buchenhof?l=true;https://www.camping-buchenhof.ch/;47.04736111;8.591888889;0;0;1;0;0;0;1;34.1
https://camping.ch/de/campingplatz/zentralschweiz/steinen/camping-buchenhof?l=true;https://www.camping-buchenhof.ch/;47.04736111;8.591888889;0;0;1;0;0;1;0;42.1
https://camping.ch/de/campingplatz/zentralschweiz/goldau/buosingen?l=true;https://www.camping-buosingen.ch/Buosingen/index.php?inhalt=camping;47.03746611;8.560511111;0;0;1;0;0;1;1;27.5
https://camping.ch/de/campingplatz/zentralschweiz/goldau/bernerhoehe?l=true;https://www.schuettler.ch/images/camping_preise.pdf;47.04090194;8.557238056;0;0;1;0;0;1;1;22.5
https://camping.ch/de/campingplatz/zentralschweiz/brunnen/hopfreben?l=true;https://camping-hopfraeben.ch/camping/;46.99663889;8.593313056;0;0;1;0;0;1;0;35
https://camping.ch/de/campingplatz/zentralschweiz/brunnen/hopfreben?l=true;https://camping-hopfraeben.ch/camping/;46.99663889;8.593313056;0;0;1;0;0;0;1;28
https://camping.ch/de/campingplatz/zentralschweiz/brunnen/urmiberg?l=true;https://www.campingurmiberg.ch/preise/;47.00157389;8.591393889;0;0;1;0;0;1;1;27.9
https://camping.ch/de/campingplatz/zentralschweiz/seelisberg/naturcamping_seelisberg?l=true;https://www.seelisberg-naturcamping.ch/naturcamping;46.96084167;8.573038889;0;1;1;0;0;1;1;28
https://camping.ch/de/campingplatz/zentralschweiz/sisikon/camping_bucheli?l=true;https://campingbucheli.ch/preise/;46.94987222;8.620054722;1;0;1;0;0;1;0;35.5
https://camping.ch/de/campingplatz/zentralschweiz/sisikon/camping_bucheli?l=true;https://campingbucheli.ch/preise/;46.94987222;8.620054722;1;0;1;0;0;0;1;32.5
https://camping.ch/de/campingplatz/zentralschweiz/sisikon/camping_bucheli?l=true;https://campingbucheli.ch/preise/;46.94987222;8.620054722;1;0;0;1;0;1;0;39.5
https://camping.ch/de/campingplatz/zentralschweiz/sisikon/camping_bucheli?l=true;https://campingbucheli.ch/preise/;46.94987222;8.620054722;1;0;0;1;0;0;1;36.5
https://camping.ch/de/campingplatz/zentralschweiz/sisikon/camping_bucheli?l=true;https://campingbucheli.ch/preise/;46.94987222;8.620054722;0;0;1;0;0;1;0;29.5
https://camping.ch/de/campingplatz/zentralschweiz/sisikon/camping_bucheli?l=true;https://campingbucheli.ch/preise/;46.94987222;8.620054722;0;0;1;0;0;0;1;26.5
https://camping.ch/de/campingplatz/zentralschweiz/sisikon/camping_bucheli?l=true;https://campingbucheli.ch/preise/;46.94987222;8.620054722;0;0;0;1;0;1;0;31.5
https://camping.ch/de/campingplatz/zentralschweiz/sisikon/camping_bucheli?l=true;https://campingbucheli.ch/preise/;46.94987222;8.620054722;0;0;0;1;0;0;1;28.5
https://camping.ch/de/campingplatz/zentralschweiz/flueelen/camping-windsurfing-urnersee?l=true;https://www.windsurfing-urnersee.ch/camping;46.91518;8.622411111;0;0;1;0;0;1;1;28
https://camping.ch/de/campingplatz/zentralschweiz/altdorf/remo-camp-moosbad?l=true;https://camping-altdorf.ch/?page_id=552;46.89104389;8.630848889;0;0;1;0;0;1;1;23.4
https://camping.ch/de/campingplatz/zentralschweiz/andermatt/gotthard-camping-andermatt?l=true;https://www.gotthard-camping.ch/preise.html;46.631695;8.591388056;0;0;1;0;0;0;1;24
https://camping.ch/de/campingplatz/zentralschweiz/andermatt/gotthard-camping-andermatt?l=true;https://www.gotthard-camping.ch/preise.html;46.631695;8.591388056;0;0;1;0;0;1;0;26
https://camping.ch/de/campingplatz/zentralschweiz/altdorf/byherger?l=true;https://www.byherger.ch/stellpl%C3%A4tze-byherger/;46.88182389;8.643935278;0;0;1;0;0;1;1;28
https://camping.ch/de/campingplatz/zentralschweiz/unteraegeri/unteraegeri?l=true;https://www.campingunteraegeri.ch/de/reservation;47.12778111;8.59192;1;0;1;0;0;1;0;45.9
https://camping.ch/de/campingplatz/zentralschweiz/unteraegeri/unteraegeri?l=true;https://www.campingunteraegeri.ch/de/reservation;47.12778111;8.59192;0;0;1;0;0;1;0;41.9
https://camping.ch/de/campingplatz/zentralschweiz/unteraegeri/unteraegeri?l=true;https://www.campingunteraegeri.ch/de/reservation;47.12778111;8.59192;1;0;0;1;0;1;0;49.9
https://camping.ch/de/campingplatz/zentralschweiz/unteraegeri/unteraegeri?l=true;https://www.campingunteraegeri.ch/de/reservation;47.12778111;8.59192;1;0;1;0;0;0;1;38.9
