Name,Ortschaft,Latitude,Longitude,Touristenstellplätze,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Golf,Tennis,Disco,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
Silvaplana,7513 Silvaplana (GR),46.45608306,9.793265,127.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,37.5,1,3,0,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Camping Maloja - Plan Curtinac,7516 Maloja (GR),46.40552194,9.710378889,110.0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.33,34.5,1,2,0,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,5,1,1
Camping Mulina,7603 Vicosoprano (GR),46.356745,9.630671944,127.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,31.6,1,3,0,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
Boomerang,7745 Li Curt (GR),46.30713194,10.06384389,50.0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.58,36.8,1,3,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1
Boomerang,7745 Li Curt (GR),46.30713194,10.06384389,50.0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.58,33.8,1,3,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
Camping Cavresc,7746 Le Prese (GR),46.29412306,10.08107611,70.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36.8,1,4,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1
Camping Cavresc,7746 Le Prese (GR),46.29412306,10.08107611,70.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,33.8,1,4,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
Camping Madulain,7523 Madulain (GR),46.58763889,9.94004,30.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.69,27.0,1,4,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,1
Camping Madulain,7523 Madulain (GR),46.58763889,9.94004,30.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.69,30.5,1,4,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1,1
Cul,7530 Zernez (GR),46.69780611,10.08690194,127.0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.46,35.0,1,3,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,5,1,1
Camping Pè da Munt,7536 Sta. Maria (GR),46.59682,10.42574111,60.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,31.0,1,2,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
TCS Camping Scuol,7550 Scuol (GR),46.79119889,10.29819194,115.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,37.0,1,4,2,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,4,1,1
TCS Camping Scuol,7550 Scuol (GR),46.79119889,10.29819194,115.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,50.0,1,4,2,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4,1,1
Sur En / Sent,7554 Sur En / Sent (GR),46.81859,10.36594,120.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,34.6,1,4,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4,1,1
Sur En / Sent,7554 Sur En / Sent (GR),46.81859,10.36594,120.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,31.5,1,4,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,4,1,1
Arina,7558 Strada (GR),46.86239,10.43376,40.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.5,27.2,0,2,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1
Arina,7558 Strada (GR),46.86239,10.43376,40.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.5,22.1,0,2,1,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1
Camping-Resort Samnaun,7563 Samnaun (GR),46.949325,10.36721306,55.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0.99,73.0,1,0,0,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,0,1
Camping-Resort Samnaun,7563 Samnaun (GR),46.949325,10.36721306,55.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0.99,65.0,1,0,0,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,5,0,1
Stellplatz Rona,7454 Rona (GR),46.56138889,9.623888889,30.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,45.0,0,0,0,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,0,1
Stellplatz Rona,7454 Rona (GR),46.56138889,9.623888889,30.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,40.0,0,0,0,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,1
Stellplatz +plus+ Heinzenberg-Lescha,7423 Sarn-Heinzenberg (GR),46.72315,9.40391,15.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,32.0,1,3,0,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1
Stellplatz +plus+ Heinzenberg-Lescha,7423 Sarn-Heinzenberg (GR),46.72315,9.40391,15.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,29.0,1,3,0,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1
Im Vorauen,8750 Klöntal (GL),47.02469806,8.945551944,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,26.2,0,2,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
Im Vorauen,8750 Klöntal (GL),47.02469806,8.945551944,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,29.2,0,2,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
Güntlenau,8750 Klöntal (GL),47.03091389,9.003848056,60.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,26.2,0,1,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
Güntlenau,8750 Klöntal (GL),47.03091389,9.003848056,60.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,29.2,0,1,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
Camping Gäsi,8872 Weesen (SG),47.127695,9.109821944,70.0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.58,26.2,1,3,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,8,1,1
Camping Gäsi,8872 Weesen (SG),47.127695,9.109821944,70.0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.58,29.2,1,3,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,8,1,1
See-Camping,8880 Walenstadt (SG),47.117205,9.300128889,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34,25.0,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,9,1,0
See-Camping,8880 Walenstadt (SG),47.117205,9.300128889,50.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34,45.0,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,9,1,0
Höfli,8896 Flumserberg-Grossberg (SG),47.09958806,9.302458056,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22.4,1,3,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,7,1,1
Giessenpark,7310 Bad Ragaz (SG),47.005745,9.511658889,47.0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0,30.0,1,4,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,11,1,1
Giessenpark,7310 Bad Ragaz (SG),47.005745,9.511658889,47.0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0,35.36,1,4,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,11,1,1
Atzmännig,8638 Goldingen (SG),47.28559,8.995666111,15.0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,22.5,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,11,0,1
Camping Schönengrund,9105 Schönengrund (AR),47.32921194,9.224351944,15.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,21.5,0,0,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,1
Camping Adler,9643 Krummenau (SG),47.24578,9.173111111,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.0,1,2,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3,1,1
Camping Schafbergblick,9658 Wildhaus (SG),47.20012694,9.360601111,25.0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23.6,0,2,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,11,1,1
Camping Manser,9315 Winden (TG),47.51020111,9.361526111,20.0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.58,25.5,0,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,11,1,0
Camping Manser,9315 Winden (TG),47.51020111,9.361526111,20.0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.58,34.0,0,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,11,1,0
Camping St. Gallen - Wittenbach,9304 Bernhardzell (SG),47.45953,9.364668889,70.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,33.0,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11,0,1
Camping St. Gallen - Wittenbach,9304 Bernhardzell (SG),47.45953,9.364668889,70.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,48.0,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11,0,1
Camping St. Gallen - Wittenbach,9304 Bernhardzell (SG),47.45953,9.364668889,70.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,30.4,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1
Camping St. Gallen - Wittenbach,9304 Bernhardzell (SG),47.45953,9.364668889,70.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,43.9,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1
Camping Idyll,9423 Altenrhein (SG),47.49152,9.56531,23.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.5,29.7,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,8,0,1
Strandbad Camping Bruggerhorn,9430 St. Margrethen (SG),47.45086611,9.656895,30.0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.58,23.0,1,3,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,11,1,1
Strandbad Diepoldsau,9444 Diepoldsau (SG),47.37852694,9.670456944,20.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,32.5,0,2,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,5,0,0
Jakobsbad,9108 Gonten (AI),47.31962111,9.328458889,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.5,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,11,1,0
Werdenberg,9470 Buchs (SG),47.16567194,9.46525,50.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,27.5,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,11,1,1
Werdenberg,9470 Buchs (SG),47.16567194,9.46525,50.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,37.0,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,11,1,1
Guldifuss,8265 Mammern (TG),47.64618889,8.923493889,60.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,20.5,0,2,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,10,1,0
Camping Fischerhaus,8280 Kreuzlingen (TG),47.64721111,9.199013889,16.0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0.56,40.5,1,5,2,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,9,1,1
Camping Fischerhaus,8280 Kreuzlingen (TG),47.64721111,9.199013889,16.0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0.56,48.5,1,5,2,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,9,1,1
Aumühle,8500 Frauenfeld (TG),47.540625,8.898533056,15.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,34.0,0,2,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,9,1,1
Campingplatz Leutswil,9220 Bischofszell (TG),47.50182611,9.275561111,12.0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,34.0,0,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,10,1,1
Camping Ruderbaum,8595 Altnau (TG),47.62266,9.264886111,50.0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,22.0,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,1,0
Camping Ruderbaum,8595 Altnau (TG),47.62266,9.264886111,50.0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,23.0,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,8,1,0
Campingplatz Amriswil,8592 Uttwil (TG),47.58928111,9.333148889,40.0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.48,35.0,0,3,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4,1,0
Camping Seehorn,9322 Egnach (TG),47.53563111,9.3992,100.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.66,33.0,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,1,0
Camping Seehorn,9322 Egnach (TG),47.53563111,9.3992,100.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.66,41.0,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,1,0
Camping Seehorn,9322 Egnach (TG),47.53563111,9.3992,100.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.66,42.0,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10,1,0
Camping Seehorn,9322 Egnach (TG),47.53563111,9.3992,100.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.66,53.0,0,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10,1,0
Buchhorn,9320 Arbon (TG),47.52430111,9.420936111,160.0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0.42,31.5,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,11,1,1
Buchhorn,9320 Arbon (TG),47.52430111,9.420936111,160.0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0.42,39.5,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,11,1,1
Buchhorn,9320 Arbon (TG),47.52430111,9.420936111,160.0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0.42,35.5,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,11,1,1
Buchhorn,9320 Arbon (TG),47.52430111,9.420936111,160.0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0.42,41.5,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,11,1,1
Buchhorn,9320 Arbon (TG),47.52430111,9.420936111,160.0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0.42,49.5,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,11,1,1
Buchhorn,9320 Arbon (TG),47.52430111,9.420936111,160.0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0.42,45.5,1,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,11,1,1
Grenzstein,8260 Stein a. Rhein (SH),47.66108806,8.875413056,64.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27.0,1,4,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,8,0,1
Strandbad Steckborn,8266 Steckborn (TG),47.65892389,8.970706944,150.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.57,32.0,0,0,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,8,0,0
Camping Schaffhausen - Freizeitanlage Rheinwiese,8246 Langwiesen SH (ZH),47.68588194,8.659098056,70.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.57,29.0,0,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1
Camping Schaffhausen - Freizeitanlage Rheinwiese,8246 Langwiesen SH (ZH),47.68588194,8.659098056,70.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.57,35.0,0,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11,0,1
Camping Schaffhausen - Freizeitanlage Rheinwiese,8246 Langwiesen SH (ZH),47.68588194,8.659098056,70.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.57,49.0,0,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1
Camping Schaffhausen - Freizeitanlage Rheinwiese,8246 Langwiesen SH (ZH),47.68588194,8.659098056,70.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.57,50.0,0,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11,0,1
Camping Schaffhausen - Freizeitanlage Rheinwiese,8246 Langwiesen SH (ZH),47.68588194,8.659098056,70.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.57,59.0,0,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1
Camping Schaffhausen - Freizeitanlage Rheinwiese,8246 Langwiesen SH (ZH),47.68588194,8.659098056,70.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.57,60.0,0,3,1,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11,0,1
Stellplatz Allmend Rheintal,9450 Altstätten (SG),47.36869,9.5524,150.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,20.0,0,0,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,7,0,0
Campingplatz Seewiese,8265 Mammern (TG),47.64595611,8.915589722,95.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.56,25.0,0,0,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,1,1
Campingplatz Seewiese,8265 Mammern (TG),47.64595611,8.915589722,95.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.56,28.0,0,0,0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10,1,1
Camping Zürich Fischers Fritz,8038 Zürich (ZH),47.33592194,8.541248056,50.0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.58,52.0,1,4,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11,1,1
Camping Zürich Fischers Fritz,8038 Zürich (ZH),47.33592194,8.541248056,50.0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.58,54.0,1,4,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11,1,1
Camping Zürich Fischers Fritz,8038 Zürich (ZH),47.33592194,8.541248056,50.0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.58,42.0,1,4,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,11,1,1
Camping Zürich Fischers Fritz,8038 Zürich (ZH),47.33592194,8.541248056,50.0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.58,44.0,1,4,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,11,1,1
Reussbrücke,8913 Ottenbach (ZH),47.28032694,8.395031944,30.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.56,27.0,0,4,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1
Reussbrücke,8913 Ottenbach (ZH),47.28032694,8.395031944,30.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.56,34.5,0,4,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1
Türlersee,8915 Hausen am Albis (ZH),47.26771611,8.509731111,50.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,31.0,1,0,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,10,0,1
Campingplatz Sihlwald,8815 Horgen (ZH),47.26377306,8.560526944,60.0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.58,27.5,0,3,1,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,10,1,1
Campingplatz Sihlwald,8815 Horgen (ZH),47.26377306,8.560526944,60.0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.58,33.5,0,3,1,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,10,1,1
Maurholz,8124 Maur (ZH),47.35552,8.658866111,25.0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0.54,27.5,0,4,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,11,0,1
Maurholz,8124 Maur (ZH),47.35552,8.658866111,25.0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0.54,32.0,0,4,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,11,0,1
Saland,8493 Saland (ZH),47.39113694,8.859196111,40.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25.1,1,3,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,0
