Touristenstellplätze,weiter Unterküfte,mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Tennis,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
127.011490979244,1.0074968921891638,-0.0006285995560634388,0.9882896713931961,-0.004470004419018622,0.009227830382498078,-0.013526841309882909,1.006659101144456,-0.005906618407320442,0.01440859480465283,0.0065527440503596,0.01604333830369163,-0.0007534189919046862,-0.016553197342452693,0.0037796459010817195,0.010394822733948546,-0.004587785398327386,0.014770312180901657,-0.0019837829605881736,0.002416117763991778,0.02220998595956955,0.0017067137967167034,-0.005730709482294118,0.002137669926932117,0.5661227556089491,56.004111845693416,1.0128103825162336,4.007835267631023,1.9751638122430668,8.525484183810523e-05,0.9936620420548109,-0.0010829539140645298,0.0044065617491861955,-0.002098147305493324,0.009706088041357789,-0.00842548325358876,-0.007085556391707063,-0.01216973633445089,-0.0040938416380325434,0.008938811780130913,1.006232400394778,1.0124509670689799,0.9984260602887757,10.985168104467053,0.9792095787854748,1.0117684763101118
15.005138736965183,0.008986943716046344,0.015408414204715035,-0.002548976313236289,0.004797249470663682,0.002792096515098897,-0.0024331251175733694,0.9882368309018729,0.004715578973557999,-0.001117336714748531,0.02545037024118412,0.0013646541464507973,-0.006167176186889176,-0.013140266874046116,-1.3382987526245351e-05,0.011166345167644169,-0.00408773252142921,-0.020399277613180958,-0.0030684894732340698,0.004756538632181691,-0.0049140715396535795,-0.004775968131802004,-0.009388046109485694,0.002560947577061785,0.9967953684665659,29.01639551004922,0.9893044692619577,3.0142881994984703,0.0196696239221084,0.015270966563504225,1.0038175667757256,0.008377748794815891,-0.01015891249361534,-0.004899583774555319,0.009081709734695466,0.007165279524446851,-0.0011069205306786884,0.010426120419045306,0.0046147529598113525,-0.012172180761135227,1.0103109625926543,1.016326643366592,1.008797315987768,5.989668040210294,1.0116863134087775,1.0022323484822966
15.003051177550974,1.0077297452563159,0.014226339294912129,-0.0015048549646005192,0.0028883522215702793,0.015591076605911188,0.007909177030002955,0.9963993662471492,0.0007962081565473145,-0.0028891957869942976,-0.0016706778080158337,0.0010693712008500293,-0.011414640913335808,-0.013565192780662538,-0.012105664940040086,-0.012070290709327022,-0.003396740069049961,-0.009497009817469057,-0.007142555361339557,0.0074908107502799715,0.015243253604569379,0.009280485363561788,0.0012631164167711635,-0.002391571635810747,1.0025571477550772,32.00653338996641,1.0008404137085503,2.996320438660391,-0.00239386512885577,-0.005088417259587573,1.0120162153743548,0.014492045839748047,-0.010212901265811584,-0.00521051382225085,0.004423177021800236,-0.0018655656139921364,0.010051764891311706,0.0011077478827809276,-0.004455118241964637,1.0049519609229292,-0.009251509559390261,0.9998397827502932,1.0007513801939887,6.008289830957009,0.9973460926658562,0.9870900857954997
40.0151592290753,0.0010391431485527716,0.0018215652593722373,-0.0025482720651835438,0.012622035206017632,0.0011076090552513804,0.9952963273948258,0.998731006533687,0.9897435688690494,0.9946082791766018,1.0069983482345553,1.0052495067853902,0.9933218695762268,-0.011371125754719269,0.0016339269267914818,-0.00846231826307621,0.00502831931858219,0.006309192138671415,0.006659832354263702,-0.002451089441900478,0.9874530873709487,-0.003054379247025365,-0.012892280523248213,0.0024208524774783813,1.0089030938223582,34.10424395082283,1.0061313784572299,2.995112089520323,0.9905272903903326,0.013813307129156691,1.0023463221014106,-0.01947737371845403,-0.013779991703677462,0.008326833896991043,0.003942657113249606,0.0005476660553660234,-0.005565210762654259,-0.0012230085875433623,0.004044351641612506,0.9996762066029464,0.009323630901398334,0.9903901900091763,0.9847817679761203,6.007739178356171,0.9990532991832739,1.0056744579366905
40.01282683107278,0.006006630155358001,-0.006706257551849764,-0.008560615673553486,0.012959973854958546,0.016891835425208616,1.007286461069643,0.9931666109411358,0.9845598632166555,1.001601310731955,1.0076721697438895,1.0164373873786459,1.0013393074073584,0.0005734986897898733,0.006823511474475509,0.020772142760254728,-0.004260896688318192,0.0009749337442671661,0.01376283984470563,0.013557819391748792,0.9928035812029407,-0.020772567305035232,0.008621480837935836,0.0061624957193018495,0.9971562272912301,29.88801953595925,1.0031671372382964,2.9988516563600456,0.9926174751143985,-0.0009899342807611932,1.005376507046013,0.005066638194580583,0.0009382011753174581,0.00944483041646464,0.01066280078256155,0.009289720958852886,-0.007443396117885636,0.0024772317474333065,-0.009664821044205359,0.00647817573267277,1.0021790036578708,1.0031267301337874,1.0024603053181367,6.002565501921494,1.0047096175730783,1.0045202787413137
15.00441178820658,1.0070001123609778,0.007386914844624857,-0.022426192434673326,-0.00390027178136825,-0.008293569941178419,0.9902037935431145,0.9934018996710546,-0.013231143255453152,-0.0030216461488233337,1.0078241988958059,0.019320264933300316,0.002931899280950203,-0.00861030835484759,0.004523878260351321,0.9964396513783582,0.0026391007064553097,0.00697048200323253,-0.001941091780398142,1.00904120305626,0.9979945996001831,0.008760725702007227,0.011390615654602759,-0.02562508518012097,0.9259066553900003,28.808410926714973,0.9831937355442167,0.019525919904993323,-0.01937025009919947,0.00024436465191494353,0.9952633392923013,0.0070259256336559425,-0.028641806426553937,-0.004929768385126361,-0.005436434913435282,-0.0036821833765939226,0.01814750419734501,-0.015562849124060195,0.004257231401404082,-0.011870707602031327,0.9824121086044314,0.9926739473769232,0.9959929966313734,8.008072492123926,-0.009945940524841657,0.988381343644538
15.017326046137386,0.9779697251130227,1.0134163826792422,0.000530121886992354,-0.010439674382424739,0.0015256643479156504,0.9961181682529082,1.0065781440482238,0.007692035412347095,-0.01284476750445733,0.9986308641812184,-0.00137572725712455,0.001156600428840733,0.00358477413402578,0.007884979230580848,1.0089746692950998,0.015433784668320315,-0.004182442754404272,0.01386784010607098,1.0000324803861271,1.0050969381601194,0.009418747592560653,0.013798229448332328,-0.005480124076345865,0.9109081674983271,38.80814279667025,1.006267433097296,-0.010887908429892715,-0.004199372549396687,-0.001743871427827266,0.9975025913656992,0.003317268175558972,-0.01145212340474299,0.0016437831926048407,0.0027509237237461816,0.018468296356195433,-0.0020913321815026016,-0.014287938570761336,-0.005014651995028862,0.016806771888763117,0.9864487158357171,1.0142115400208065,0.9826794591196548,8.010861112918604,-0.0040862292339768295,1.016025676241696
15.01749029596936,1.0045292199189872,0.01543814386738166,-0.008254667329752295,0.0041824244457812215,-0.01748433406198697,0.9973552691700972,0.9899440908377887,0.008808639446439172,-0.007671110542390911,1.0241206696938037,0.009135839195946162,0.009590097092656966,0.001459709605535246,-0.00781350646503917,0.9874759262734147,-0.014065200263090352,0.010757775524758335,-0.0031982880174589007,1.0038245315437382,0.9957809601967135,0.02128891611529463,0.0116162966691678,0.00802534657076727,0.9351298361859931,38.797325354545734,1.0074069471392995,0.008930862960744664,-0.0038431577618425663,0.0033847487579065937,1.010684383951417,-0.009054806778661004,0.002536932626793057,0.005428131568755423,-0.003236325485087335,-0.0064296465508934374,0.007843755815191379,0.006755633187377032,0.010129508353046828,0.9991536141007542,0.009099022912854396,0.9919026231775222,0.9867258631877652,8.002056373832826,-0.025424729405768145,1.0026923728081347
14.973385111411199,0.9852594765351798,1.0141770880153869,0.009929179394391044,0.00951997541594622,0.00027952547180342893,0.999236905321716,1.0029344081034945,-0.011799170882694674,0.0033635562816494314,0.9856589702420999,-0.005119210275042415,0.014956577572456614,-0.012235271478345165,0.02073714458392817,0.9985444534369802,-0.0008726771853746268,0.016381484448827185,-0.00630626163567417,1.0232327440768374,1.0114548880736198,-0.010772256917127226,-0.005783340115854497,-0.0014374739410952823,0.9257311457460274,44.79143196886652,0.9991606906307021,-0.012350727440939568,-0.0004903216915985892,0.007246003573081205,1.0048431228028416,-0.0011133537376811326,-0.025364526910369847,0.02348237941037414,-0.007067800378678182,0.017975536365276733,-0.01135602012084989,-0.01335365318166774,0.0027624370881409984,0.9996460519243094,-0.0016037451431306431,1.0013472162915256,0.9828569527592652,8.003240082054019,0.004952372686534267,1.0062847789635925
16.000209666668752,0.005623287578250205,-0.009977104036463732,0.002608896917130079,-0.010839983173858756,0.9967487791298396,1.0030174505916378,0.9970308358325445,0.9984175726745154,1.0009489784377918,0.00016110549947403457,-0.0022014545556755514,-0.003929967242004208,-0.011553346982643443,-0.007480311390257556,-0.014653485382495177,-0.006083735880051744,-0.001083620021407021,0.005168419504395346,-0.010510125252013221,0.008871214217739109,0.004087868470067028,-0.008300947252102708,-0.004459166915530981,0.9781380402393285,34.513282677123534,1.007249679172273,4.005475152966749,1.9845269723583232,0.007765972301924157,1.011844924340855,0.00922701566052746,-0.0024916162102829533,0.017416235171032312,-0.009967118780856994,-0.007092174513732165,-0.00041404621369053467,0.0010096610209107625,0.006807872826154348,0.9968145816424299,1.013454027016075,0.9932261047569155,1.012943205340102,2.00540070298798,-8.120317412798231e-05,0.9988168458469244
9.996815678377855,0.0035368384146352255,-0.01471727148308169,-0.005572626890347724,-0.007424658424340174,0.00027083596012781935,0.9865226451858989,1.009916269657859,1.00856671040121,0.9902837634420907,0.9866767430480156,0.004735535125153816,0.004399912209109385,0.006952634142927235,-0.009844531936003893,0.0038240123359960802,0.9798502200960064,0.002761113743458384,0.0007213899719659397,0.003831094347353978,0.990478787259788,-0.0031984974948281544,-0.015361087842844208,1.0065524699111905,1.0089879914717008,17.49819497536837,1.008654459863888,4.007277076349197,0.009097323559456073,-0.008127287338886067,1.010769862599107,-0.013825453209333096,0.02045782559127565,-0.006300542548414931,-0.005372660649948024,0.00650505952318352,-0.004963885453304868,0.009032315228788635,-0.00018066077242859423,1.0050444105228442,0.9913875932152756,0.9926594297834248,1.0014935484044944,2.002708027703063,0.9907446267892301,0.007489447766434851
29.996027461579438,0.9980202725586572,0.002413525008111357,-0.0033335835400908117,-0.0022074945668351356,1.0118029047347996,0.990156836791518,1.0075075007500152,0.9885175523214034,0.007493738770170311,1.0112498790067679,1.0100477098435048,0.9952924871082911,-0.010889300641559527,1.0026925027256377,0.0015446103230698843,0.008348655886995075,-0.0026722874180871077,0.005329242947344998,-0.0012510160278861085,1.008662681770618,-0.006062592736598483,0.006336034701192133,0.9990748824315479,1.0148262318961923,27.998553376392294,0.017654467906479173,-0.007311703401824161,1.0367206422199913,-0.0007365813171266147,0.9973090663236608,0.016355167952802754,-0.008870833656511378,-0.004876920250857141,-0.01136253296620612,-0.013105484927735842,0.001906111847164334,-0.006125119091217414,0.018148687975676564,0.9903117356096821,1.0215154744596313,0.9917734389392151,1.0004110873616883,0.9932209459234935,1.0038108131861117,0.0014885936755150778
35.004085368813676,1.0198500290631505,0.005449579693870105,-0.004972128228154307,-0.01612430902399725,0.00920088089102795,0.9927855374322422,1.0078309223713056,1.0080599991402892,0.9662074004158749,1.0097352941009936,0.9969998882420703,1.0162800710682565,-0.012342002437309858,0.008194563382958967,-0.00802373631469868,0.006223755654919276,0.013805390626184733,0.004703713577678698,-0.0029594927065806883,1.000427943247648,-0.004330298653110986,0.011054104503323224,0.0017691826995263951,0.9948048332192313,26.496876050072903,0.9915876957015487,3.0066039170320735,-0.021518237517053188,0.003758343107042568,1.0026437752896364,-0.0038103058927209206,3.079815653085453e-05,-0.016997227768852465,-0.007971527391291915,-0.010781624515103899,-0.009373712037655775,-0.0023139171101747473,-0.02069642348607778,0.995629226344797,0.9940123851228847,1.0068469142009642,0.003017574329606756,3.0078806426767564,-0.019202436527335824,0.9934163636304784
24.998064145728392,0.02044009328375128,0.003599951027840045,-0.0067769255965502056,0.009494038173181651,0.9919479602548427,1.0001244867380643,1.0106711834846636,0.989513220537691,0.9954626344916264,1.0123166826929313,-0.01561635791364068,1.000637431857444,0.004451357190431657,0.009036738806927132,0.982852449689657,0.995207874514961,0.024156006275327307,0.017385712626967087,1.0071254561722087,-0.004019008593361539,-0.003832658790393329,0.001229984932241663,-0.01347908940593658,0.9944723506643254,29.192620418776325,0.9980090217206936,4.003376588920873,1.9878466117336338,-0.00899514354151121,0.9972582060208207,0.001976141126630758,0.019482656858577137,0.005525317792206531,-0.007214478445158209,0.013016769607985255,0.011545146952657844,-0.00016454559806148244,-0.008601561490958056,1.0101310796225174,0.9985301681894985,0.9899215554217096,1.0198204355086304,2.999805068993373,1.0251638809482109,0.9940347131152649
24.998555897326717,0.0055171021564028025,1.0037005462311686,0.02650501391401017,0.005914348873924002,1.0029460493828208,0.9839250668997792,0.9974067691546017,1.0091297050968857,0.9964749294456969,1.024446217918271,0.014706932755383935,0.9856329129853164,0.0017774179734436981,-0.006174849876459363,0.9955888932459194,0.988501245326013,-0.0017835870500043636,-0.0035529880896138753,1.013209132793119,-0.011898929539927832,0.009353626477979637,0.009036174360187615,-0.011514055018108314,1.0101340600892963,31.1884476969289,0.9861959620861022,3.9990173273005514,1.9987067118662982,0.011319496589802802,1.0010578920109592,0.009934818907183066,0.0008766042768959284,0.0026895911221054914,-0.01727078964202711,0.005109643487153346,0.007056853051615573,-0.009553673649083844,-0.00846026398251989,1.015579911498577,0.9930521474211159,1.0142856394664188,1.0035865983174865,2.993111744368587,1.0021977518943157,0.9923264748003172
19.976411826275275,0.0030596719860841075,-0.013011240183763706,-0.00685643257894604,0.0004974597919953979,0.008470100361030715,0.004331424179863942,1.0001642156960213,0.003971919238734411,0.009394917432920072,-0.0008298153597021879,-0.002897211547308865,-0.005902798084879815,0.010934918128928899,0.007825527497408532,-0.0034282811979090377,0.005173403429185394,0.017609714130919444,0.0014778149704114715,-0.01414518974098702,0.003805183834892444,-0.006408102776414053,0.025375837813200658,-0.0011684329291537223,0.8261717876866606,30.82499196097487,-0.0033403692456387274,2.9949856089901856,1.9999237090436752,-0.015706805379692622,0.9925126169389507,0.0022562083131711062,0.024134110596490836,0.008075862386981023,0.011586452994669892,-0.01776128380391911,-0.016709443613895047,-0.011399182484618513,-0.007709304652636585,1.0067035531136082,1.0097168160319931,1.0078563423964026,0.9939511858503729,6.0186350328379135,1.0112593106206773,0.9961450147693314
30.005948213267658,1.0017143882987125,0.007059900248718913,-0.027341439194363614,-0.017452424607389924,0.010007390392511493,1.0116162000889002,1.0142662894317311,0.9957444256762101,-0.015355888093815977,0.997637219111239,0.9796470538653195,1.0125275480448435,0.0069886519625024165,0.013562400195705357,0.005266831846124276,-0.008450117830168188,0.00702433892992277,0.0021562850458584954,0.9846115888556772,1.0020438356020047,0.0033709659175098308,-0.02005087131588874,0.022870243945835124,0.9935963966644775,18.005155836057238,1.0064008280554466,3.0111323015461378,1.0055008275607624,-0.010574765556690114,1.0011706923390233,-0.005247026131085676,-0.0019313930175456856,-0.001047147826319199,-0.006871796750732986,-0.0021439221175761597,0.0040115004413872205,-0.01820767375889184,0.02681190302219346,1.0038241614113246,0.9950675983452307,1.0010636513227396,0.9943476278218439,5.994571813072226,0.014075845334387467,1.0003414675496891
26.997781017417708,-1.4907751582101042e-07,0.007345266986665036,0.018257970959881378,0.027373145041476667,0.003286791958850496,-0.01648906344856683,1.0076099224631672,0.006379582704023932,-0.006598622039001003,0.002487180155777296,0.008819261886537035,-0.007880604238951823,-0.00613345281079294,-0.00014331642325969167,-0.011481485548371797,-0.006518905293839027,0.006764518285896469,-0.01383873887668625,-0.0008757283189021413,0.00021104950729065948,0.0067998420140377635,0.009391822223183851,-0.006358882880475344,0.9978580561239264,31.998293453153117,-0.003101142485633375,3.9815960211010486,1.0004435720915834,-0.008026372875955817,0.9941556300504903,0.001901379785585195,0.010024943177113586,0.0071433544227005276,-0.006284776959291824,0.007217721531707384,-0.004686467670981416,0.008161422801557247,0.008958032782612629,0.9939977858273308,-0.015506098455584847,0.9883382475981032,1.0032136646493428,5.000192798589197,1.010685598679286,1.0028033753356216
27.010473911717597,0.00025855019213974256,-0.0047374288296073725,0.0005104000487295697,0.013264729248201339,0.012281743610640376,0.008948366489172419,1.0055528737037376,0.0002756653659816556,-0.009535214569017144,-0.007681476845158375,0.022552602192264765,0.008978104588636272,0.00512484335971734,-0.009886937009607332,0.008098687196923615,0.005399909915240316,-7.303261535680647e-05,-0.009893196853248295,0.008112522940956348,0.017463479030462286,0.0009048167297439508,-0.00018379796013681633,-0.001308867080945886,1.006890260975639,31.00471854378263,0.008812264968918104,4.0021425470436105,1.0193494811392396,0.00044138157605040293,0.9845743986929464,0.001034800866251694,0.013121073313542777,0.013915398721176848,0.0018337335733202794,-0.01140650412810806,0.0030035834530825014,0.01592439348040575,-0.004724749803271893,0.013399080742149447,1.008432858216273,0.9983535634598188,0.9835819053104743,4.999566230705815,0.9988947320645476,0.9978249061239698
39.99930479643249,0.0010559972329215602,-0.0074685014675924255,0.01432229637706753,-0.0183346417837959,0.0035620955199862792,-0.004188078278448015,0.9970156336904353,-0.019648400624363682,0.0024153845100089192,0.006899098751221292,0.013584166595125744,-0.006677900009945149,-0.006813568351366918,0.0009304409439821931,0.00988797789825925,-0.005863596344808451,0.005396108028473775,0.0060557140905223685,0.006281579836862822,-0.0067356622803903445,-0.015293069389498462,0.001071258296836299,0.004073238370767719,1.001469893849311,29.701810764188576,1.0042074941934653,3.0105180799879343,1.0118403919901622,-0.011142774907150271,1.0140088322030427,-0.004091387210506224,-0.007678658378973357,0.010144359241383029,0.005692969169416803,-0.018981464770353236,0.00355591007657765,-0.0005011620532350533,-0.010190136407905247,-0.013345228878210824,0.9901311607720757,0.9980105076713435,0.9957086577505477,5.006712198826677,1.000569764443844,1.017721751732271
40.000815071005796,0.002196024208586953,-0.0012202491462486038,0.008395354494020636,0.009571490605292337,-0.0057220574657879456,-0.001313114665093601,1.0070916453377603,-0.007198715228803602,-0.01505091783253112,0.0051495244219812945,0.015370398592201295,0.026724267184047447,-0.004601863192828486,-0.006268669528399684,-0.012837963655443305,-0.014633265278177748,-0.020268514095049945,-0.006055925120228982,0.007513626370024027,-0.010880570257018064,0.008042999572097408,0.0041776184188295745,-0.003279916942000342,0.9879424751426236,32.71856454007594,0.9941252198059941,3.0038063722033557,1.003698661286729,0.007465068207891752,0.9839842701702436,-0.00032780472974130683,-0.007049633674944052,0.004752906452415461,0.01304975875375603,-0.017363233475478218,-0.009579419380584249,0.0010162092345053148,0.00215819011801037,1.002691965471796,0.0015404798383356216,1.0062709846383986,0.9967174771767879,4.999347637159575,1.007075792765103,0.9881716607159508
59.984301621283855,0.9956209096930263,0.002768759315640724,-0.014566281022970863,-0.00941586815914183,-0.0032814181108313718,0.00438170219219285,0.9994564173909158,-0.016362315055339166,0.019284653233977427,-0.010606694816509617,-0.016667062249487535,0.0004470423119605089,0.0011314716723879257,0.012234483154851747,0.0058943606251331574,0.020523287447642292,-0.007792462672187765,-0.01159967864438779,-0.013152901759020754,-0.001037736534508046,-0.007909594246600125,0.019053366346432007,1.0054456515257253,0.5610980317339899,36.553854411495166,0.9887061734019345,3.0004299568859434,0.014889877161955795,-0.00885404357020726,-0.016635670718537093,0.9932710357835413,-0.007466217253825818,-0.016017249685212807,0.00960121074058144,-0.009068711359047002,0.022433037146385906,0.020629859362213034,-0.006835076797173234,-0.005300479871836192,1.0050824315182616,0.9907504150278145,0.9813804918646827,2.988519773372378,0.9952833649870682,-0.007981152154554859
60.00730875843454,0.9994840929643736,-0.007399405103778161,-0.005195707447203363,0.01520430601680191,-0.008162359552892405,0.0018291007779946834,0.9860797901947083,0.007859915078356821,-0.0007658151617664644,0.021337996202587983,0.0020241215694449546,0.019127420696346664,-0.011567405907927507,-0.003191570722398298,-0.004044023457669693,-0.004116411567570055,-0.0032642014891502806,0.008672586107913452,-0.00514231028114739,0.004878807885071277,0.0026062467783451526,-0.007373216506082773,1.0052860431561477,0.568899408503227,48.53545005300486,0.993774982609255,3.0147416311714577,-0.005607485128583837,-0.003317197243361039,-0.005971988170861171,1.0063911894974797,0.014524100574995966,-0.005631125207212735,0.006730398629516956,0.006495844012361782,0.007181430794171824,0.022505744700560004,0.005830758475731994,1.0084712414036925,0.0018921130955182207,0.9964506017156145,1.0143404735959693,2.9919574551698553,0.9766023294047008,0.0001193812969072688
59.9844244750852,0.9870282310201824,0.9931779067224805,-0.002674220649268767,-0.002184503780935822,0.010919786995544202,-0.00731819906797287,1.0021094681078142,0.0017238895157467948,0.00021721637883696194,-0.01960140103282096,-0.0016808584421252018,0.005748041304962946,-0.005437201960995247,0.0032143832703226158,0.022119493941063325,-0.001984245304138953,0.01096232600034424,0.013653506402361184,-0.005746093914644086,0.004799812762631618,-0.01140798323691969,-0.02736921977710758,0.9930811453900565,0.5762858380806153,48.54935180697611,0.9925170697737662,2.993652498174704,-0.00015555355782221765,0.00978442252883992,-0.0016096739778316963,1.0147861506083544,-0.010133782520543342,-0.0009271082445020479,-0.0018247311186315493,0.0026953219546865547,0.00899266223802124,-0.01135211065081438,0.0194576663505524,-0.007256852471029446,0.9989294504541434,0.9911415775028531,0.9876520346104567,2.994845115039173,0.9837560038317081,-0.008868996218685895
60.000087937582975,0.9839271653899067,1.0096277339987192,0.008651971687023361,0.010260622898215157,-0.01926610974375022,-0.0029179100406751418,1.0063596436263778,0.007184003799584136,-0.006307106241529477,0.018040217890053997,-0.0045207525927808065,0.0033809543783228668,-0.011810075425466313,-0.0048707192295254645,-0.00370119023246508,0.008730903041047223,0.01897494404425726,0.00663468730976062,-0.0022709630670064464,-0.002865700260944328,0.007774047005915721,0.00455353355780837,1.0024119761393948,0.5856487882684088,60.53386353407714,1.0104457792731754,2.9961336837721304,-0.007260947763907354,0.006160899140780574,-0.015312409331505484,1.0067988390662423,-0.013149498246798716,-0.0018114501150964036,-0.0037620598392441636,0.00399822446794872,0.003729273769091395,-0.00892106305268619,-0.004513798555271149,0.9880137250515947,-0.009294124192133485,1.0051182166028283,1.00715784401471,2.9990882522460254,0.9980760723316946,-0.004463613688231827
50.00522047945053,-0.009023171729549808,0.0032961223009643093,0.0004470033992003158,-0.002182840692130298,-0.015063058154425971,-0.0029713788770655216,0.9922452469692169,0.006942717436070725,0.007617749926498463,-0.011724162867430688,0.00021507497686530406,-0.004888473360590393,0.0028836452779052143,-0.013088218093395101,-0.0005714879844237069,0.0036542667731007056,-0.01951670720396024,-0.0013306389209212814,-0.008711216939986732,0.009737983558744941,-0.0031817532834134223,1.0079002206340264,1.0166378774542282,0.6188716254911403,22.99495661584965,-0.002820587927600538,2.995506293404499,0.010903604152874754,-0.016280865332821547,-0.004829680698395534,0.9965415071495949,-0.005448462410703601,0.016730431888586254,-0.012433473004109945,0.005458363155270636,0.0030853175021786717,0.014806448542386176,-0.00986243540794609,0.003738165372225909,1.0205432246253918,-0.011610435499850452,-0.010906913504059567,6.007530680116906,1.0024874426848223,1.0144066205363633
50.01897545320989,0.0037010242561661354,0.009413494175072003,-0.010641775189498997,0.009385531781480093,0.010657160941096392,0.02392203453103696,1.0044673791351721,0.009072169340366655,-0.007674924260479703,-0.0006729376462433078,0.004431449365954943,0.0347007714554302,0.0019606059086828605,-0.015775243685858923,-0.000996030654755777,0.00838900907915479,-0.007494446743906067,0.008374754952333297,0.007909350501858908,0.006961220639484551,0.0025878967118590003,0.9973046088709516,1.0010592898047288,0.6385507116624048,27.003969391168198,-0.010257394525815644,2.9970777462817377,0.008184686303350543,0.016122540086152146,0.00272796142552659,1.0012577896032002,-0.0069650362725404225,0.027655430251837775,-0.004499928306272156,0.0014458268542590514,-0.0057956673124737014,-0.001106416086191866,-0.007022360239196999,1.0107553573512338,0.025201511041064245,0.00554812911336879,-0.007134439228465745,6.00699016361922,0.9822280631586949,1.0031256223464284
29.990874156265566,-0.02148519093315043,0.004760392660233702,0.010300618139053084,0.00839797255814507,0.013178794423070031,0.006965546855217837,0.004720100266491636,0.01241885649251561,-0.0033680611464524334,-0.012024550909366256,0.013105456165967049,-0.010745991452410541,0.006727813603786917,-0.002752148081179872,-0.004925711328818707,-0.0078116663441978205,-0.014843546930932155,-0.01271988298175317,0.0032167843467033937,-0.006489211801005075,-0.00524764173132738,0.005113840908738775,0.9887955300025738,0.9947576606110372,32.303574132420785,1.0025430297840268,3.9983873144274242,-0.01141274952932396,0.015357442716640699,-0.011915913945003947,1.0090691496229802,-0.006499017788923774,0.00949024124042336,0.000861712810920164,-0.008394169334657406,-0.0029771236639301694,0.014068089827559842,-0.00011881915849050578,0.9857364610531427,0.002334309247078764,0.9890546851737984,1.000303783631263,9.987506517188,0.9956051363535067,0.9910237938077376
29.99323173213664,-0.010920107902873444,0.0038964635732366038,0.007204820847513307,-0.016614268667051776,-0.0008497543376796592,-0.008341039393662411,-0.014402644905535009,0.0037403423102154217,-0.006998241381785671,0.008153228013829573,0.016735123521841082,-0.022230292300764915,-0.017722304731675662,0.0008659351602749784,0.02676586996534215,-0.0062408662003095895,-0.011539860648562984,0.004002115612724945,0.002689388128994141,-0.01198751942207945,-0.005106911650088713,-0.0004918836091927679,0.9853772847445452,1.0097767529620467,29.290752150603964,0.9905158298086773,3.99734026560636,0.008641555711979242,0.002715522628940471,-0.007551156291823109,1.0056809887184648,0.018612029039148357,-0.0017430436952290604,-0.004692214841925439,-0.0016500618100590875,-0.012348361128018182,0.01742999242342229,-0.011587107056951268,0.006822231675810071,0.9913830795737086,0.9896097209622419,0.9910583649951414,10.0068225251959,1.008955717507946,1.0221152911045712
49.99788590513665,0.0001720404136591331,0.002548865206553271,0.004314990365976213,-0.011210547683020593,0.0009806433806783827,0.9900015112043521,1.0083814544668508,0.008960602955626588,0.9902361310378659,-0.004858411154160612,1.0026267859099582,0.9895319612877664,0.0024130747207724043,0.009111073709289345,-0.00834657359368576,1.016374454952895,-0.013809407463631587,0.00543638483811857,0.9911457209979669,0.9934945464789219,0.003104109458407327,0.010075566845857508,-0.008785169683131434,0.5069653954711824,25.987653366948063,0.9854232465417648,3.9969943530001397,0.9783526792441959,-0.015376287697870939,-0.01295453682593083,0.9970524424994067,-0.00021461402308194148,0.00981248000879768,-0.0008696818548497307,-0.007109009014318108,-0.0008954838948493384,-0.0018926112668915785,-0.0023867662701505116,1.0082348351270338,0.9969639565867453,0.9969887065713645,0.010849843004165154,3.9878516845322145,0.007522606571322324,1.0091527011445
50.00733330085754,1.0115315877115625,0.004832716304515297,-0.0032814361757362532,-0.0041011481378017385,0.008384882910974735,-0.0029512523498964743,1.014325731391043,0.013041604742551819,0.01072579953936837,-0.012995566851992098,0.001906857740806419,-0.014962757498273156,0.011761591761249713,0.013348020812944094,0.01113705506248124,-0.0012824456133259162,-0.00827588924744829,0.0090667694898979,-0.008483172084021896,0.0009447015697400138,0.00584955284522682,-0.008749911997716698,1.0033981143726527,0.5919465008945214,32.493166381079554,0.9863128221162765,2.9953064461153933,0.011724969890536448,0.010520349995893508,-0.011404357262781224,0.9908712958918826,0.008123017532140732,-0.0019232397413046667,0.009435719456100196,-0.009700789866948282,-0.021984325788533016,-0.00981986852846478,0.007168586338392914,0.9982606630249662,0.9837343954894776,0.9999870922367856,-0.017623390368978323,4.982418851180141,0.9909702270620487,0.9827330346510504
